col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,target
6248,6,36.04164258,14.35270009,27.62245463,14.69693846,1.875606569,cat2,571.3295678,cat15,288.224517
6259,6,38.40572874,16.43167673,33.89690251,16.85229955,1.757953355,cat2,50.46504216,cat2,278.8974017
6261,6,32.31098884,14.14213562,31.33687923,14.31782106,2.183552152,cat2,392.8402949,cat11,263.2411726
6267,6,37.82856064,18.81488772,36.97296309,18.27566688,1.886584215,cat2,386.6378957,cat14,284.2271819
6291,6,47.33920151,20.46948949,41.74925149,21.16601049,2.158402187,cat2,20.24086251,cat14,289.8900733
6305,6,10.77032961,5.477225575,13.89244399,5.916079783,1.952562419,cat2,774.208644,cat4,204.6135909
6472,6,35.19943181,15.42724862,26.77685568,15.39480432,1.801110768,cat2,717.4474997,cat8,610.3431046
6514,6,31.90611227,17.4642492,36.15245497,17.08800749,1.464684266,cat2,122.899464,cat8,290.5562958
6536,6,32.92415527,14.2126704,30.33150178,14.10673598,1.930777046,cat2,169.1885313,cat12,290.8894071
6543,6,4.582575695,2.645751311,4.582575695,3,1.541103501,cat2,363.4174348,cat13,333.5276482
6546,6,36.86461718,17.80449381,39.45883931,19.23538406,1.67197488,cat2,769.3841955,cat8,275.2331779
6547,6,36.67424164,18.1934054,38.87158345,17.57839583,1.874273192,cat2,299.5551058,cat6,224.6002665
6646,6,30.49590136,16.73320053,32,17.32050808,1.041441309,cat2,144.9487651,cat5,238.2578281
6648,6,54.52522352,28.40774542,53.34791467,28,1.619166452,cat2,199.3603435,cat14,271.2358428
6650,6,46.49731175,25.65151068,36.5650106,24.2899156,1.486438697,cat2,218.5716204,cat6,339.1905396
6753,6,54.46099522,22.95648057,35.08560959,21.9544984,2.155040603,cat2,584.2010256,cat8,805.8794137
6774,6,78.22403723,38.89730068,52.1440313,37.44329045,1.960280592,cat2,624.7712307,cat4,815.5396402
6791,6,59.27900134,28.60069929,47.71792116,28.77498914,1.766663522,cat2,470.9823323,cat5,514.407062
6807,6,32.68026928,15.68438714,30.8058436,15.8113883,1.531731047,cat2,40.62872195,cat15,378.4976682
6816,6,51.75905718,23.40939982,40.06245125,23.08679276,1.879175351,cat2,597.9905076,cat8,460.7761492
6838,6,49.32544982,24.18677324,39.56008089,23.72762104,1.798443772,cat2,659.9204602,cat5,533.0612925
6877,6,35.21363372,18.68154169,37.18870796,18.38477631,1.578955351,cat2,370.3189186,cat10,317.8714191
6878,6,60.50619803,30.91924967,61.77378085,30.5122926,1.584424186,cat2,250.8206729,cat5,366.8387742
6888,6,38.249183,19.20937271,38.62641583,19.13112647,1.802775638,cat2,546.3188775,cat12,347.5183211
6899,6,44.02272141,19.07878403,33.43650699,19.33907961,1.892960644,cat2,350.9607999,cat13,507.7448368
6906,6,38.63935817,17.77638883,31.44837039,17.11724277,1.87808413,cat2,579.0719578,cat8,462.4417055
6915,6,65.55150647,26.77685568,45.14421336,26.45751311,2.298934536,cat2,362.1655418,cat15,612.6748834
6926,6,37.2961124,16.82260384,32.01562119,16.58312395,1.799305422,cat2,473.7487439,cat5,339.5236509
6933,6,35.32704347,17.94435844,35.80502758,18.05547009,1.789720649,cat2,125.2675429,na,242.2551632
6934,6,38.27531842,19.05255888,39.2173431,18.49324201,1.883321534,cat2,371.6542255,cat3,252.248501
6937,6,41.49698784,18.78829423,34.2636834,18.30300522,1.744992837,cat2,608.8791206,,285.5596269
6940,6,39.10242959,17.02938637,35.65108694,16.94107435,1.920286437,cat2,671.3689228,cat5,334.1938708
6943,6,38.62641583,16.79285562,32.26453161,16.43167673,2.016853986,cat2,686.1784473,cat14,302.8814124
6949,6,44.98888752,24.2899156,45.033321,23.93741841,1.677855774,cat2,593.6840949,cat11,296.5522985
6962,6,59.42221807,27.45906044,40.16217126,26.40075756,1.798860751,cat2,165.5523894,cat4,412.1419054
6981,6,38.09199391,14.96662955,24.65765601,15.68438714,2.462681465,cat2,647.0951538,cat15,719.2704863
6983,6,42.48529157,16.97056275,29.69848481,17.54992877,2.303345393,cat2,313.2278501,cat5,661.6422385
6984,6,44.74371464,19,30.21588986,17.63519209,2.131806745,cat2,748.6776736,,565.7061959
6985,6,45.50824101,19.94993734,31.43246729,20.09975124,2.150023256,cat2,418.2608594,cat5,482.4283811
6986,6,40.01249805,17.02938637,26.73948391,16.85229955,2.194356398,cat2,118.2273724,,524.733511
6989,6,46.35730795,22.95648057,36.86461718,21.9317122,1.680476123,cat2,477.2102107,cat3,309.8767488
6994,6,41,18.13835715,31.04834939,17.63519209,2.02682017,cat2,703.6162657,cat13,354.1805463
6999,6,52.17278984,22.69361144,37.28270376,22.04540769,1.954840147,cat2,579.8168701,cat13,345.1865423
7005,6,53.42284156,26.2297541,53.06599665,25.94224354,1.897366596,cat2,587.1611302,cat5,263.5742838
7010,6,43.43961326,19.23538406,31.71750305,18.13835715,1.776344561,cat2,455.6261531,cat15,319.2038641
7014,6,35.56683849,16.52271164,32.43454948,15.90597372,2.211990054,cat2,127.7306048,cat4,270.9027315
7015,6,40.24922359,17.2626765,35.4682957,17.57839583,1.994316926,cat2,414.934283,cat6,305.8794137
7017,6,40.9633983,17.97220076,37.14835124,18.76166304,1.883640093,cat2,584.8580506,cat8,294.5536309
7026,6,21.11871208,10.39230485,20.24845673,10.81665383,1.842335474,cat2,746.3951349,cat11,240.9227182
7027,6,57.19265687,24.55605832,50.92150823,24.81934729,1.83360301,cat2,690.4949132,na,315.8727515
7028,6,33.40658618,15.13274595,26.81417536,15.26433752,1.850675552,cat2,268.6221799,cat13,294.2205197
7029,6,44.62062303,19.89974874,36.138622,20.0748599,2.121320344,cat2,611.319048,cat13,305.5463025
7031,6,34.40930107,15.49193338,30.757113,15.23154621,2.008905174,cat2,524.6137505,cat12,291.8887408
7033,6,44.86646855,20.85665361,38.41874542,21.79449472,1.988693038,cat2,476.9346485,cat15,390.4896736
7041,6,52.55473337,21.72556098,39.69886648,22.20360331,2.021039337,cat2,295.9056993,cat5,361.508994
7042,6,39.81205847,17.97220076,34.71310992,18.52025918,2.128520613,cat2,527.2319845,cat12,361.508994
7047,6,44.45222154,19.18332609,35.15679166,18.84144368,2.148255106,cat2,299.0000978,cat6,330.1965356
7050,6,32.32645975,15.45962483,34.13209633,15.16575089,1.788267318,cat2,278.1034006,cat13,289.556962
7060,6,41.54515616,18.22086716,35.95830919,17.60681686,2.094015282,cat2,506.2671352,cat4,230.5962692
7068,6,39.73663297,17.02938637,28.56571371,16.61324773,2.105184077,cat2,60.8534778,cat15,353.847435
7069,6,41.29164564,17.29161647,29.51270913,17.20465053,2.1490463,cat2,717.6398532,cat2,349.5169887
7070,6,40.39801975,17.17556404,28.23118843,16.82260384,2.056501884,cat2,574.2976559,cat8,348.5176549
7081,6,53.95368384,23.10844002,37.34969879,22.04540769,2.274598866,cat2,114.9617543,na,429.1305796
7082,6,43.829214,18.13835715,31.12876483,18.08314132,2.217904416,cat2,656.1688086,cat8,379.1638907
7086,6,35.87478223,15.26433752,27.91057147,15.13274595,2.202793681,cat2,407.3567307,cat10,336.1925383
7111,6,49.16299421,20.51828453,35.7211422,20.63976744,2.357986429,cat2,517.93782,cat4,434.1272485
7113,6,39.86226286,16.2788206,28.35489376,16.4924225,2.15299791,cat2,217.4070585,cat5,426.4656895
7114,6,37.08099244,,25.88435821,14.86606875,2.254750541,cat2,207.5666946,cat13,410.8094604
7117,6,37.17526059,16.03121954,26.17250466,15.96871942,2.263846285,cat2,764.7377064,cat6,455.7794803
7125,6,33.80828301,13.89244399,28.74021573,13.7113092,2.306165649,cat2,759.2504762,,320.5363091
7126,6,3.872983346,2.236067977,3.872983346,2.449489743,0.707036067,cat2,488.4462428,cat14,291.8887408
7140,6,39.9374511,19.57038579,33.24154028,18.94729532,1.558396612,cat2,287.8866386,,435.4596935
7165,6,29.51270913,14.17744688,53.4976635,13.45362405,1.478005413,cat2,55.9411332,cat11,162.9746835
7180,6,42.50882261,25.0998008,46.021734,25.86503431,1.24498996,cat2,505.5713494,cat5,180.296469
7202,6,33.73425559,17.20465053,38.52272057,17.88854382,1.510397299,cat2,128.2883413,cat5,252.5816123
7233,6,31.36877428,16.58312395,32,16.85229955,1.457737974,cat2,749.7889555,,261.9087275
7254,6,26.4952826,14.49137675,28.87905816,14.69693846,1.5,cat2,337.7293329,cat10,291.8887408
7259,6,30.5122926,15.68438714,27.05549852,15.32970972,1.329624007,cat2,211.3752196,cat14,226.2658228
7260,6,40.70626487,20.61552813,41.09744518,20.4450483,1.667303212,cat2,138.5444433,cat4,247.9180546
7291,6,38.91015292,21.28379665,38.67815921,21.16601049,1.450655024,cat2,120.9056705,cat6,244.2538308
7311,6,35.67912555,19.46792233,37.38983819,18.78829423,1.565758602,cat2,356.1513903,cat8,242.9213857
7317,6,64.64518544,,67.690472,34.58323293,1.417286139,cat2,621.8465556,na,323.8674217
7321,6,31.43246729,18.35755975,38.83297568,18.734994,1.5612495,cat2,314.1748185,cat14,266.2391739
7330,6,25.03996805,13.3041347,28.87905816,13.22875656,1.727541606,cat2,160.3527762,cat2,295.5529647
7332,6,30.0499584,16.30950643,32.68026928,15.84297952,1.743502223,cat2,689.4336123,cat10,301.5489674
7347,6,37.50999867,19.62141687,41.98809355,18.70828693,1.62369948,cat2,383.9581063,cat5,250.2498334
7383,6,32.03123476,17.1464282,36.27671429,16.37070554,1.330714094,cat2,612.322888,cat6,92.3550966
7398,6,32.58834147,16.43167673,33.70459909,16.52271164,1.288293445,cat2,227.6000229,na,114.0073284
7408,6,39.26830783,21.40093456,41.36423576,21.63330765,1.379420168,cat2,350.4183753,cat11,297.5516322
7412,6,40.9756025,21.97726098,47.42362281,22.06807649,1.678302714,cat2,689.7570417,cat10,284.8934044
7454,6,49.46716082,22.42766149,39.14077158,22.3159136,2.089665045,cat2,75.16272414,cat6,322.8680879
7461,6,36.82390528,17.72004515,38.32753579,17.32050808,1.441700385,cat2,776.8181304,cat12,216.272485
7474,6,47.01063709,25.17935662,48.38388161,23.51595203,1.473601031,cat2,648.5099609,cat2,187.2918055
7477,6,34.51086785,18.57417562,34.53983208,17.17556404,1.586978261,cat2,449.0687625,cat12,212.9413724
7478,6,36.5650106,19.54482029,42.05948169,19.8242276,1.641736885,cat2,772.3316695,cat10,153.6475683
7516,6,30.8058436,12.80624847,22.4053565,12.76714533,2.025882524,cat2,184.7023276,cat2,164.9733511
7517,6,44.15880433,19.10497317,33.54101966,19.33907961,1.763831058,cat2,155.2568269,cat2,147.9846769
7518,6,33.68976106,15.19868415,24.77902339,15.06651917,1.597529342,cat2,146.9547079,cat12,127.3317788
7525,6,38.02630668,17.77638883,35.86084215,17.72004515,1.645691344,cat2,383.5272324,na,95.68620919
7547,6,20.34698995,10.19803903,21.84032967,11.40175425,1.916220238,cat2,733.8168798,cat4,184.9600266
7552,6,24.53568829,12.24744871,25.3968502,12.04159458,1.787847868,cat2,553.1838249,cat5,134.9933378
7554,6,33.73425559,15.42724862,29.63106478,14.96662955,1.436140662,cat2,773.31405,cat8,198.284477
7561,6,47.78074926,22.3383079,42.84857057,21.49418526,1.696850023,cat2,640.0217916,cat4,143.9873418
7562,6,32.75667871,16.46207763,37.21558813,16.97056275,1.523614124,cat2,293.5692849,cat15,99.6835443
7564,6,48.22862221,23.3023604,45.53020975,22.22611077,1.412515487,cat2,765.3725008,cat14,126.6655563
7581,6,29.54657341,15.49193338,32.95451411,14.73091986,1.5,cat2,445.5862721,cat15,172.3017988
7600,6,20.14944168,8.426149773,16.37070554,8.774964387,1.974841766,cat2,702.3521255,cat2,136.3257828
7602,6,47.22287581,20.42057786,37.34969879,19.5192213,1.687986967,cat2,751.5148355,cat8,115.6728847
7603,6,30.38091506,12.84523258,24.55605832,13.82027496,1.889100315,cat2,593.8030416,cat2,152.6482345
7607,6,39.07684737,17.57839583,33.9705755,16.70329309,1.819203122,cat2,44.49105088,cat11,102.0153231
7610,6,34.81379037,14.89966443,27.83882181,14.96662955,2.357774374,cat2,608.0560988,cat4,205.2798135
7616,6,50.97057975,22.6715681,43.26661531,22.6715681,1.779522408,cat2,609.3785527,cat2,142.6548967
7643,6,39.91240409,18.27566688,37.77565354,17.88854382,2.097975214,cat2,438.7789398,cat2,306.5456362
7671,6,39.49683532,17.88854382,36.7151195,17.72004515,1.903155275,cat2,482.877797,cat3,330.1965356
7675,6,48.7954916,20.46948949,40.85339643,21.07130751,2.167394749,cat2,31.58841622,cat12,320.5363091
7676,6,29.10326442,13.60147051,26.70205985,13.92838828,2.203224909,cat2,320.8969162,cat5,308.2111925
7677,6,35.0142828,14.52583905,26.66458325,14.79864859,2.137732444,cat2,302.8302228,cat12,319.5369753
7682,6,33.52610923,14.73091986,26.5894716,15.29705854,2.091650066,cat2,697.4557392,cat2,331.8620919
7690,6,45.26588119,18.27566688,33.24154028,19.05255888,2.19171166,cat2,348.4230195,,621.0026649
7700,6,37.76241518,15.32970972,26.41968963,15.49193338,2.202793681,cat2,657.092462,cat5,640.9893404
7702,6,41.94043395,17.17556404,28.93095228,16.34013464,2.167763825,cat2,495.4861864,cat4,589.6902065
7703,6,43.96589587,18.46618531,30.95157508,18.30300522,2.11499409,cat2,487.5123008,cat6,636.6588941
7712,6,44.06812907,18.84144368,29.84962311,18.65475811,1.914027168,cat2,315.1242788,na,690.2898068
7715,6,52.45950819,21.42428529,34.79942528,21.26029163,2.247798923,cat2,708.825657,cat5,649.3171219
7725,6,44.14748011,17.8605711,30.14962686,18.02775638,2.271277174,cat2,336.236891,cat8,738.5909394
7731,6,31.36877428,13.52774926,24.79919354,14.35270009,2.04416242,cat2,484.2841438,cat12,421.8021319
7740,6,44.13615298,18.46618531,31.4960315,19.05255888,2.063831388,cat2,698.2169128,cat6,558.0446369
7748,6,45.40925016,18.734994,33.67491648,18.92088793,2.11851363,cat2,234.307295,cat12,479.763491
7750,6,43.47413024,20,35.09985755,19.6468827,2.091650066,cat2,529.6378194,na,364.1738841
7760,6,33.10589071,14.28285686,23.85372088,14.17744688,2.11541958,cat2,573.1444189,cat5,357.8447702
7763,6,32.86335345,14.17744688,26.81417536,14.17744688,2.065889639,cat2,64.40744135,cat2,336.1925383
7764,6,26.94438717,,22.13594362,11.40175425,1.907590103,cat2,468.7926972,cat14,308.8774151
7771,6,37.97367509,16.46207763,31.46426545,16.37070554,2.012883504,cat2,531.8827983,cat2,290.8894071
7774,6,39.38273734,17.23368794,33.1662479,17.94435844,2.262454419,cat2,576.2658576,na,310.5429714
7776,6,34.85685012,16.70329309,29.35983651,16.88194302,1.939175082,cat2,183.6791391,cat11,279.230513
7784,6,36.87817783,16.46207763,30.14962686,16.58312395,2.161735414,cat2,343.3372271,cat5,327.8647568
7787,6,32.35737937,15.06651917,31.22498999,15.45962483,1.785973124,cat2,56.23068595,cat8,266.9053964
7812,6,27.73084925,11.91637529,22.3159136,11.70469991,2.171612304,cat2,640.3768187,cat15,357.1785476
7820,6,36.70149861,16.673332,27.34958866,16.673332,2.267663996,cat2,483.3592604,cat11,360.5096602
7821,6,32.984845,15.19868415,24.8394847,14.52583905,1.970380674,cat2,188.1775845,na,393.8207861
7822,6,37.84177586,16.2788206,27.36786437,16.15549442,1.891348725,cat2,344.715332,cat11,441.4556962
7823,6,45.31004304,19.6468827,31.98437118,19.84943324,1.732050808,cat2,594.6773077,cat11,472.101932
7825,6,44.35087372,17.77638883,30.16620626,17.49285568,2.120094338,cat2,237.0568003,cat11,385.4930047
7857,6,42.59107888,18.70828693,29.76575213,18.62793601,1.867297512,cat2,74.98252074,cat8,444.7868088
7860,6,24.4744765,11.18033989,19,11.78982612,2.24488307,cat2,220.6192358,cat4,502.7481679
7861,6,38.4317577,17.4642492,28.0713377,17.05872211,1.903943276,cat2,712.5489114,cat2,402.8147901
7883,6,32.90896534,14.76482306,23.60084744,14.49137675,1.754850421,cat2,24.43881359,cat10,478.0979347
7951,6,39.72404813,17.66352173,28.75760769,17.63519209,2.212283888,cat2,728.9330634,cat10,397.1518987
7968,6,44.86646855,23.36664289,40.73082371,22.84731932,1.766776726,cat2,476.7708912,cat4,262.2418388
7977,6,39.42080669,16.52271164,31.20897307,16.24807681,2.052681173,cat2,382.2986691,,288.224517
7995,6,37.88139385,15.77973384,24.61706725,15.29705854,2.035657142,cat2,114.4148553,cat6,458.7774817
7996,6,38.61346915,16.09347694,26.43860813,16.30950643,2.019430613,cat2,672.5063961,cat10,474.4337109
7998,6,51.65268628,21.74856317,36.26292873,21.86321111,2.017771047,cat2,457.7444187,cat15,468.7708195
7999,6,44.48595284,18.41195264,30.85449724,18.41195264,2.020272259,cat2,369.207306,,470.769487
8001,6,45.93473631,20.39607805,33.58571125,20.0748599,2.145203953,cat2,108.9840419,cat14,444.7868088
8002,6,43.41658669,19.77371993,32.38826948,20.1246118,1.884144368,cat2,366.5484908,cat10,459.4437042
8003,6,42.11887938,18.65475811,30.56141358,18.24828759,2.203882937,cat2,521.9975632,cat14,427.7981346
8004,6,41.26742056,18.02775638,29.06888371,17.54992877,2.238436955,cat2,459.6989584,cat14,452.781479
8006,6,38.37968212,15.90597372,26.70205985,16.03121954,2.439118693,cat2,608.8743629,cat5,510.0766156
8007,6,30.91924967,12.60952021,20.39607805,12.52996409,2.154738963,cat2,115.7117633,cat13,495.7528314
8008,6,29.78254522,12.76714533,21.9544984,12.52996409,2.031009601,cat2,175.5675044,cat12,481.7621586
8009,6,49.17316341,19.72308292,33.73425559,19.67231557,2.199840903,cat2,291.0691176,cat3,471.1025983
8010,6,52.44044241,22.06807649,37.22902094,21.40093456,2.233920321,cat2,702.2380475,cat15,489.0906063
8015,6,43.76071297,17.77638883,29.15475947,17.8605711,2.173062355,cat2,593.2202011,cat5,502.7481679
8017,6,41.54515616,16.94107435,28.63564213,16.97056275,2.361503758,cat2,235.2740652,cat4,477.0986009
8018,6,39.45883931,16.43167673,26.40075756,15.84297952,2.131126463,cat2,208.1580264,cat3,482.0952698
8019,6,50.71488933,20.51828453,36.30426972,20.83266666,2.276752073,cat2,571.1618044,na,482.4283811
8020,6,26.26785107,10.44030651,17.77638883,10.19803903,1.944556505,cat2,602.655461,cat3,447.1185876
8022,6,41.90465368,17.23368794,28.24889378,16.94107435,2.3575623,cat2,590.6278285,cat5,477.7648235
8025,6,32.77193922,13.7113092,22.27105745,14,2.150581317,cat2,627.8631686,na,474.7668221
8026,6,39.0256326,16.21727474,26.77685568,16.673332,2.207940217,cat2,105.2203996,cat5,479.763491
8027,6,42.23742416,17.40689519,31.04834939,17.29161647,2.066470421,cat2,124.1493164,cat11,486.4257162
8030,6,38.249183,16.03121954,26.87005769,16.1245155,2.200863467,cat2,400.4119307,cat4,504.4137242
8038,6,54.79051013,22,36.35931793,21.70253441,2.221035794,cat2,18.23088488,cat14,513.0746169
8040,6,54.65345369,22.15851981,36.87817783,22.29349681,2.191186893,cat2,203.2872749,,497.0852765
8042,6,49.43682838,20.78460969,34.62657939,20.59126028,2.038087339,cat2,126.9585719,na,479.4303797
8043,6,36.7151195,15.29705854,25.35744467,14.86606875,1.90910974,cat2,345.5191855,na,453.4477015
8044,6,53.20714238,23.93741841,38.23610859,23.85372088,1.965858591,cat2,466.7252145,cat8,465.4397069
8045,6,47.11687596,19.15724406,31.65438358,18.734994,2.25208792,cat2,352.0832235,na,481.7621586
8139,6,37.52332608,15.8113883,26.4952826,15.84297952,2.207940217,cat2,88.84933539,cat11,491.7554963
8140,6,38.23610859,15.26433752,25.76819745,14.83239697,2.262100794,cat2,762.0662464,cat3,501.0826116
8141,6,44.71017781,19.74841766,29.78254522,19.46792233,1.953509662,cat2,799.9305556,cat12,489.7568288
8142,6,41.73727351,18.43908891,29.27456234,18.46618531,2.165063509,cat2,590.4220889,cat2,477.4317122
8144,6,42.66145802,17.69180601,29.9833287,17.17556404,2.217656421,cat2,24.72374475,cat13,500.7495003
8145,6,52.28766585,21.16601049,36.16628264,21,2.434440387,cat2,564.8565109,cat10,507.7448368
8146,6,49.2138192,20.49390153,34.53983208,20.51828453,2.20140864,cat2,521.6028019,cat4,502.4150566
8147,6,43.93176527,18.81488772,30.24896692,18.11077028,2.295931184,cat2,97.02488159,cat14,564.7068621
8148,6,44.72135955,18.52025918,30.91924967,18.76166304,2.318081103,cat2,89.47375467,cat10,531.3957362
8150,6,47.10626285,19.8242276,32.28002478,19.89974874,2.286897462,cat2,446.8460273,cat5,549.3837442
8151,6,43.33589736,17.97220076,29.08607914,18.02775638,2.68210738,cat2,263.2763271,cat5,598.017988
8152,6,33.33166662,13.56465997,21.07130751,13.3041347,1.924344044,cat2,199.4904766,cat2,567.7048634
8153,6,29.25747768,12.08304597,21.23676058,12.80624847,2.28019736,cat2,457.4333436,,570.0366422
8154,6,35.38361203,14.45683229,23.62202362,14.62873884,1.993037882,cat2,71.57537359,cat5,535.3930713
8156,6,44.11349,18.60107524,29.51270913,18.33030278,2.283746921,cat2,177.3642544,cat4,599.350433
8158,6,50.64582905,21.40093456,33.98529094,21.04756518,2.146788299,cat2,677.312221,cat11,498.7508328
8163,6,25.78759392,10.67707825,16.52271164,10.58300524,1.931864384,cat2,419.1736668,cat14,495.7528314
8165,6,41.82104733,17.94435844,29.24038303,17.8605711,2.155759727,cat2,767.2339331,cat8,507.0786143
8166,6,32.03123476,13.49073756,22.47220505,13.26649916,2.084178495,cat2,577.3517386,cat11,528.7308461
8167,6,38.67815921,16.46207763,27.25802634,16.2788206,2.105041567,cat2,602.1592268,cat10,503.4143904
8170,6,42.11887938,17.29161647,28,17.2626765,2.246040961,cat2,329.7861419,cat8,580.6962025
8171,6,40.80441153,17.05872211,26.85144316,17.1464282,2.165063509,cat2,20.37669573,cat12,585.6928714
8173,6,35.4541958,14.31782106,23.02172887,14.52583905,2.317347622,cat2,443.7598257,cat8,588.0246502
8174,6,42.86023798,17.8605711,28.46049894,17.4642492,2.095161092,cat2,447.3937595,cat15,533.3944037
8175,6,44.64302857,18.81488772,29.73213749,18.35755975,2.363683566,cat2,296.0018089,cat13,566.3724184
8176,6,47.14870094,19.23538406,32.23352292,19.23538406,2.407114455,cat2,640.4062426,cat14,606.6788807
8177,6,37.02701716,15.8113883,25.8069758,16.03121954,2.253774612,cat2,644.1070818,cat10,561.0426382
8178,6,41.52107898,17.94435844,28.94822965,18.11077028,2.117333228,cat2,495.8951869,cat6,596.3524317
8179,6,40.98780306,17.05872211,27.27636339,16.73320053,2.158703314,cat2,95.48596274,cat3,566.0393071
8182,6,44.29446918,18.02775638,28.03569154,17.74823935,2.370653918,cat2,411.5953306,cat3,548.7175217
8184,6,64.88451279,25.63201124,43.71498599,25.11971337,2.418491265,cat2,591.1804924,cat15,574.3670886
8187,6,57.95688052,24.41311123,39.01281841,23.76972865,2.276071176,cat2,221.4580478,cat6,581.362425
8321,6,42.26109322,20.4450483,36.97296309,19.8242276,1.227925079,cat2,247.4404157,cat10,82.36175883
8327,6,59.19459435,29.35983651,50.20956084,28.91366459,1.602466848,cat2,472.7799232,cat3,133.3277815
8328,6,45.17742799,23.04343724,37.28270376,21.54065923,1.418238344,cat2,15.40088468,cat5,81.36242505
8332,6,46.86149806,25.15949125,44.91102315,24.14539294,1.181609072,cat2,584.6850655,na,164.6402398
8348,6,41.49698784,16.73320053,28.80972058,16.15549442,2.013355408,cat2,145.1674255,cat14,380.1632245
8349,6,33.95585369,14.96662955,25.27844932,15.03329638,2,cat2,346.8686165,cat4,390.1565623
8408,6,39.08964057,22.04540769,42.70831301,21.67948339,1.505954847,cat2,34.56144117,,263.2411726
8414,6,47.16990566,24.51530134,52.48809389,24.69817807,1.598342892,cat2,429.9638724,cat14,251.5822785
8417,6,52.87721627,32.26453161,63.50590524,30.72458299,1.577529714,cat2,617.4510736,cat3,285.8927382
8435,6,32.78719262,14.03566885,22.56102835,14.03566885,2.229080528,cat2,744.3990573,cat15,546.3857428
8449,6,53.88877434,22.69361144,38.249183,23.10844002,2.416071191,cat2,747.8133239,cat5,715.2731512
8459,6,45.43126677,21.77154106,36.95943723,20.51828453,2.024845673,cat2,734.8784559,na,560.3764157
8471,6,31,13.15294644,25,13.37908816,2.063879841,cat2,474.2068286,cat3,353.847435
8501,6,41.84495191,20.92844954,34.278273,20.46948949,1.753254117,cat2,17.62277559,cat8,478.7641572
8515,6,38.98717738,17.32050808,28.82707061,17.05872211,2.011790248,cat2,247.00812,cat10,457.1119254
8516,6,41.72529209,20.29778313,35.28455753,20.5669638,2.033322404,cat2,763.9095532,cat8,451.1159227
8524,6,34.02939905,14.79864859,25.05992817,15.90597372,2.177751134,cat2,741.724488,cat11,559.0439707
8525,6,36.63331817,16.09347694,26.57066051,16.15549442,2.043917807,cat2,394.8326114,cat15,538.7241839
8528,6,48.90807704,21.07130751,36.68787266,21.09502311,2.451285377,cat2,756.611322,cat2,569.703531
8529,6,47.68647607,20.27313493,35.09985755,20.5669638,2.317973253,cat2,583.2121228,cat2,565.0399734
8548,6,39.78693253,20.27313493,33.12099032,18.70828693,2.018340903,cat2,40.02844945,cat10,544.053964
8551,6,39.58535083,19.02629759,32.46536616,19.6468827,1.805380846,cat2,371.55266,cat4,529.7301799
8584,6,48.31148932,20.73644135,32.14031736,20.174241,2.575286392,cat2,557.842907,cat5,1354.513658
8631,6,50.009999,21.04756518,32.10918872,20.54263858,2.179449472,cat2,294.8421161,cat15,1223.267821
8681,6,35.65108694,18.60107524,28.47806173,18.57417562,1.80047216,cat2,719.0458991,cat13,694.2871419
8690,6,47.10626285,20.14944168,34.9141805,20.0748599,2.064315867,cat2,449.9560538,,640.3231179
8694,6,29.22327839,12.64911064,21.74856317,12.24744871,2.529664009,cat2,698.6156876,cat6,615.3397735
8696,6,47.14870094,18.97366596,34.0881211,19.39071943,2.293250968,cat2,686.3651374,cat6,681.2958028
8704,6,39.50949253,15.87450787,27.20294102,15.90597372,2.505553831,cat2,182.3450729,cat6,782.2285143
8705,6,36.93237063,15.84297952,25.84569597,15.65247584,2.305016269,cat2,130.8773828,cat10,796.8854097
8706,6,37.50999867,15.19868415,26,15.19868415,2.295430243,cat2,479.654589,cat12,856.1792139
8712,6,37.28270376,15.16575089,26.13426869,14.79864859,2.211470099,cat2,359.4555158,cat15,864.5069953
8713,6,26.0959767,11.04536102,18.97366596,11.3137085,2.297803299,cat2,403.6662935,cat8,858.5109927
8721,6,33.19638535,13.89244399,22.84731932,13.11487705,2.473600614,cat2,37.40417454,cat14,889.823451
8722,6,40.74309757,17.32050808,30.70830507,17.32050808,2.28,cat2,774.4705993,cat14,928.4643571
8749,6,42.23742416,17.63519209,30.01666204,17.11724277,2.494934869,cat2,93.09081055,cat11,879.8301133
8751,6,49.62862077,21.14237451,33.54101966,20.59126028,2.453079697,cat2,546.3441971,cat2,925.4663558
8752,6,49.15282291,19.84943324,33.39161571,19.6468827,2.501199712,cat2,56.72816276,cat14,972.7681546
8753,6,32.90896534,13.67479433,22.84731932,13.67479433,2.403435042,cat2,727.3927069,cat5,881.4956696
8771,6,26.75817632,11.09053651,19.6977156,11.13552873,2.241740395,cat2,88.37543736,cat12,916.4723518
8825,6,40.19950248,21.56385865,27.80287755,20.71231518,1.61245155,cat2,569.7698826,cat6,795.2198534
8829,6,37.28270376,21.40093456,29.563491,21.63330765,1.606611341,cat2,45.00454265,cat15,416.805463
8969,6,35.77708764,15.49193338,26.53299832,14.73091986,2.441966421,cat2,334.5026801,cat15,843.520986
8970,6,35,14.59451952,24.31049156,15.06651917,2.338011976,cat2,56.78658201,cat8,838.8574284
8990,6,56.81549085,23.3023604,36.12478374,22.8035085,2.273653448,cat2,405.839414,,1073.034644
9149,6,9.16515139,3.464101615,5.385164807,4.123105626,1.837117307,cat2,228.3723928,cat14,375.1665556
9470,6,36.46916506,16.52271164,27.58622845,16.91153453,1.667722999,cat2,461.3990774,cat13,103.0146569
